student_id,age,gender,year,college,department,hostel_resident,part_time_job,sports_regular,chronotype,phone_type,data_plan,latent_risk,days_observed,avg_screen_time,avg_sleep,avg_night_usage,avg_location_entropy,pct_low_sleep,pct_late_sleep,mean_risk_prob,high_days,medium_days,low_days,overall_risk_label
374,19,Female,IV,Sathyabama University,CSE,1,0,0,evening,iOS,Medium,0.16239369034886203,60,4.433833333333333,6.632666666666666,1.2854999999999999,0.39648333333333335,0.1,0.3,0.7370666666666666,39,19,2,High
375,24,Female,I,Guru Nanak College,BBA,0,0,0,evening,Android,Medium,-0.5836819758459276,60,3.7365,6.462666666666666,1.2875,0.41003333333333336,0.25,0.2833333333333333,0.65595,26,24,10,High
376,23,Male,IV,Hindustan Institute,B.Com,0,0,0,evening,iOS,Low,0.28913385381848233,60,2.7245,5.195666666666667,1.1135,0.40548333333333336,0.9666666666666667,0.2,0.8120666666666666,50,9,1,High
377,18,Male,III,Saveetha Engineering,B.Com,1,0,0,evening,iOS,Medium,-0.2989296626113363,60,4.349666666666667,6.547,1.2875,0.4585666666666667,0.15,0.3,0.6931166666666667,30,26,4,High
378,22,Male,IV,Anna University,EEE,0,0,0,morning,Android,Medium,-0.40581712847504997,60,4.2395000000000005,6.761333333333334,0.7390000000000001,0.4299666666666667,0.03333333333333333,0.03333333333333333,0.5730833333333333,13,34,13,High
379,24,Female,IV,Madras University Affiliated,Mechanical,1,0,0,evening,Android,Medium,-0.8156049619073498,60,3.6443333333333334,4.638,1.1623333333333332,0.4452833333333333,0.9833333333333333,0.11666666666666667,0.8324833333333334,53,5,2,High
380,24,Male,I,Guru Nanak College,CSE,0,0,0,morning,Android,Low,0.747542226585046,60,7.127166666666667,5.176333333333333,0.7583333333333333,0.41043333333333337,0.9,0.0,0.93275,60,0,0,High
381,22,Male,IV,Loyola College,AI&DS,0,0,0,intermediate,Android,Medium,-2.3255905754573134,60,5.685999999999999,6.046833333333334,0.8823333333333333,0.3983333333333333,0.4166666666666667,0.05,0.6202333333333333,20,32,8,High
382,19,Male,I,Loyola College,BA English,1,0,1,intermediate,Android,Low,-0.2998576452974449,60,2.4885,5.172666666666667,0.8998333333333334,0.39788333333333337,0.95,0.06666666666666667,0.7372833333333334,40,17,3,High
383,18,Male,IV,Madras University Affiliated,EEE,1,0,0,evening,Android,Medium,0.41871601352161225,60,5.407666666666667,5.126,1.2068333333333332,0.3926,0.9833333333333333,0.25,0.9137333333333333,59,1,0,High
384,19,Female,IV,Saveetha Engineering,Mechanical,1,0,0,morning,Android,Medium,-0.2604698857224976,60,6.6965,8.820333333333334,0.7486666666666667,0.38256666666666667,0.0,0.03333333333333333,0.47326666666666667,7,21,32,Medium
385,18,Male,IV,IIT Madras,Data Science,1,0,1,evening,Android,Medium,0.7143630960870154,60,4.386833333333333,4.9303333333333335,1.2229999999999999,0.4589,0.9333333333333333,0.25,0.9073333333333333,58,2,0,High
386,18,Male,II,IIT Madras,ECE,0,0,1,morning,iOS,Medium,1.4636961613728698,60,2.278,7.620166666666666,0.7188333333333333,0.4388666666666667,0.0,0.0,0.48858333333333337,9,25,26,Medium
387,17,Male,I,Sathyabama University,AI&DS,0,0,0,evening,Android,High,-0.7618531045910376,60,4.7043333333333335,5.754333333333333,1.2718333333333334,0.4095166666666667,0.6333333333333333,0.26666666666666666,0.7798999999999999,47,12,1,High
388,20,Male,III,VIT Chennai,ECE,1,0,0,intermediate,Android,Medium,-0.5415961107668251,60,2.6068333333333333,7.6135,0.9113333333333333,0.3737166666666667,0.0,0.06666666666666667,0.3494333333333334,3,12,45,Low
389,24,Male,II,Sathyabama University,IT,0,0,0,intermediate,Android,Medium,-0.12884920241104145,60,3.984166666666667,6.3585,0.9428333333333333,0.45618333333333333,0.2,0.05,0.6746166666666666,25,34,1,High
390,22,Male,II,Saveetha Engineering,Mechanical,1,0,1,morning,Android,Medium,0.3240324347497491,60,3.2946666666666666,6.731166666666667,0.7731666666666667,0.4339166666666667,0.06666666666666667,0.08333333333333333,0.5987333333333333,16,34,10,High
391,17,Male,I,Velammal Engineering,B.Com,0,0,0,morning,Android,Medium,1.1546316429055539,60,4.826333333333333,6.729333333333333,0.7436666666666666,0.39858333333333335,0.1,0.016666666666666666,0.76725,47,11,2,High
392,22,Male,III,Presidency College,Civil,0,0,0,morning,Android,Medium,-1.7651350787069864,60,3.1468333333333334,7.320833333333334,0.7355,0.4045666666666667,0.016666666666666666,0.08333333333333333,0.3013333333333333,2,9,49,Low
393,22,Female,II,Presidency College,IT,0,0,0,evening,Android,Medium,1.5212474040909363,60,2.6016666666666666,6.748500000000001,1.2665,0.4075666666666667,0.05,0.2833333333333333,0.7234666666666667,36,21,3,High
394,20,Female,II,SRM Institute,AI&DS,0,0,0,intermediate,Android,Medium,0.1958554991156316,60,3.3598333333333334,7.799166666666666,0.9954999999999999,0.4204,0.0,0.15,0.4596166666666666,7,21,32,Medium
395,23,Male,IV,Anna University,Data Science,1,0,0,intermediate,iOS,Medium,-0.06671489690310681,60,5.302833333333334,7.3854999999999995,0.9328333333333333,0.37133333333333335,0.016666666666666666,0.1,0.6112833333333333,20,31,9,High
396,24,Female,III,Guru Nanak College,CSE,0,0,0,morning,Android,High,-2.5,60,3.8313333333333333,6.141333333333334,0.7171666666666667,0.37698333333333334,0.38333333333333336,0.08333333333333333,0.4499166666666667,11,17,32,High
397,21,Female,III,Loyola College,B.Com,0,0,0,intermediate,Android,Low,-0.43220240266861387,60,2.8925,7.0165,0.9528333333333333,0.4049,0.05,0.18333333333333332,0.47773333333333334,10,21,29,High
398,23,Other,IV,Guru Nanak College,Data Science,0,0,1,intermediate,Android,Medium,-1.0766654276339376,60,3.7666666666666666,6.594166666666666,0.9545,0.4505166666666666,0.06666666666666667,0.1,0.5268333333333334,12,26,22,High
399,17,Male,I,Sathyabama University,IT,0,0,0,morning,Android,Medium,0.6742649957827449,60,3.6718333333333333,6.333166666666667,0.8021666666666667,0.45161666666666667,0.18333333333333332,0.03333333333333333,0.7138500000000001,35,24,1,High
400,23,Female,II,SRM Institute,IT,0,0,0,evening,Android,Medium,0.9651841243320437,60,6.032333333333333,6.020833333333333,1.2891666666666666,0.3678,0.4166666666666667,0.38333333333333336,0.9028833333333334,60,0,0,High
401,21,Female,III,VIT Chennai,Mechanical,0,0,0,evening,Android,High,-0.8456457341726209,60,5.729666666666666,7.8995,1.1566666666666667,0.42035,0.0,0.2,0.5421166666666667,14,26,20,High
402,19,Female,III,Hindustan Institute,BA English,1,0,0,intermediate,Android,Medium,-0.7686371686700616,60,7.003333333333333,6.37,0.9535,0.44308333333333333,0.26666666666666666,0.1,0.7895666666666667,47,13,0,High
403,22,Female,IV,Anna University,EEE,1,0,1,intermediate,Android,Medium,1.1196757161166349,60,2.6828333333333334,6.562666666666667,0.8078333333333333,0.4735,0.11666666666666667,0.03333333333333333,0.6364333333333333,21,29,10,High
404,22,Male,III,Loyola College,Civil,0,0,0,evening,Android,Medium,-1.0737021987880921,60,4.628833333333334,7.4135,1.2341666666666666,0.45008333333333334,0.0,0.25,0.5043166666666666,9,31,20,Medium
405,22,Female,IV,Anna University,AI&DS,0,0,1,intermediate,iOS,Medium,-0.4155170974609013,60,3.4755,7.6085,1.0058333333333334,0.39585000000000004,0.0,0.08333333333333333,0.4345166666666667,4,22,34,Low
406,22,Male,I,Sathyabama University,EEE,1,1,0,intermediate,Android,Low,-0.27272630187686386,60,2.865333333333333,7.266666666666667,0.9271666666666667,0.35,0.016666666666666666,0.05,0.4643666666666667,6,24,30,Medium
407,24,Other,II,Velammal Engineering,BA English,1,0,0,evening,Android,Medium,0.13802142633847186,60,3.9575,6.225333333333333,1.2053333333333334,0.4323166666666667,0.36666666666666664,0.21666666666666667,0.7465499999999999,39,20,1,High
408,23,Female,II,Madras Christian College,BA English,0,0,0,morning,Android,Medium,0.4086903913186542,60,3.387,7.086166666666667,0.791,0.4010666666666667,0.016666666666666666,0.03333333333333333,0.5658833333333334,12,30,18,High
409,18,Male,III,IIT Madras,B.Com,0,0,0,intermediate,Android,Low,0.21801266065672792,60,2.9351666666666665,5.994,1.0163333333333333,0.4409,0.48333333333333334,0.1,0.6966166666666667,32,24,4,High
410,20,Male,IV,SRM Institute,BA English,0,0,0,evening,Android,Medium,-1.4878236423767266,60,3.7928333333333333,7.2943333333333324,1.2768333333333333,0.42336666666666667,0.016666666666666666,0.31666666666666665,0.4475166666666667,8,16,36,Medium
411,20,Male,II,Guru Nanak College,ECE,1,0,1,morning,Android,High,0.15638538524263268,60,4.4995,6.7796666666666665,0.7673333333333333,0.40800000000000003,0.11666666666666667,0.0,0.64095,21,34,5,High
412,21,Male,IV,VIT Chennai,BioTech,0,0,0,evening,Android,Medium,-0.07907616099144485,60,3.8871666666666664,5.6738333333333335,1.3343333333333334,0.41043333333333337,0.7166666666666667,0.35,0.8156333333333333,50,9,1,High
413,21,Female,II,Guru Nanak College,AI&DS,1,0,1,intermediate,Android,Medium,-0.5399472150324418,60,5.882833333333334,6.773166666666667,0.9518333333333333,0.4330833333333333,0.03333333333333333,0.13333333333333333,0.6831499999999999,28,30,2,High
414,22,Male,III,Guru Nanak College,ECE,0,0,0,morning,Android,High,-0.32246079125202465,60,5.0065,7.252,0.6991666666666667,0.3750333333333334,0.0,0.016666666666666666,0.5656,13,34,13,High
415,18,Male,II,Madras University Affiliated,BioTech,0,0,0,intermediate,iOS,Medium,0.37323624916010156,60,4.301166666666666,5.590999999999999,0.9341666666666666,0.4525666666666667,0.8,0.08333333333333333,0.827,52,8,0,High
416,20,Male,III,Hindustan Institute,CSE,0,0,0,intermediate,Android,Medium,1.0769806049621986,60,4.837000000000001,5.493666666666667,1.012,0.3965166666666667,0.8666666666666667,0.13333333333333333,0.89005,58,2,0,High
417,18,Female,II,Hindustan Institute,Data Science,0,0,1,intermediate,Android,High,0.4439521596538698,60,3.521333333333333,7.724666666666667,0.9665,0.4365,0.0,0.18333333333333332,0.48968333333333336,6,29,25,Medium
418,19,Male,III,Velammal Engineering,Mechanical,0,0,0,intermediate,Android,High,-1.1588718420129933,60,4.8185,5.598666666666667,0.9055,0.4139833333333333,0.75,0.03333333333333333,0.7385666666666667,42,16,2,High
419,17,Female,I,Loyola College,B.Com,1,0,1,intermediate,Android,Medium,0.04570908412901065,60,2.5324999999999998,7.0376666666666665,0.8538333333333333,0.44748333333333334,0.016666666666666666,0.08333333333333333,0.50095,9,27,24,Medium
420,24,Male,I,IIT Madras,Psychology,1,0,1,intermediate,Android,Low,0.739356372792161,60,3.5566666666666666,7.815166666666666,0.9736666666666667,0.3971666666666666,0.0,0.1,0.5287666666666666,10,32,18,High
421,22,Female,III,Saveetha Engineering,ECE,1,0,0,morning,Android,High,-0.7697513439845481,60,6.8725000000000005,8.289,0.7191666666666666,0.3949,0.0,0.05,0.5065833333333333,8,26,26,Medium
422,17,Male,IV,Presidency College,CSE,0,1,0,evening,Android,High,0.40195781338320585,60,7.4645,6.892166666666666,1.2796666666666667,0.39748333333333336,0.0,0.2833333333333333,0.84985,56,4,0,High
423,23,Male,I,Loyola College,B.Com,0,0,0,intermediate,Android,Medium,-0.7477429683866039,60,2.0321666666666665,6.718166666666666,0.9570000000000001,0.39316666666666666,0.13333333333333333,0.15,0.45185000000000003,8,20,32,Medium
424,23,Male,III,SRM Institute,EEE,0,0,1,intermediate,Android,Medium,0.16916620309378871,60,3.8426666666666667,6.449833333333333,0.904,0.4063666666666667,0.23333333333333334,0.08333333333333333,0.6707833333333333,29,23,8,High
425,19,Female,III,VIT Chennai,IT,0,0,0,intermediate,Android,Low,-0.6171757161771942,60,3.8271666666666664,7.123833333333334,1.0078333333333334,0.44375,0.0,0.1,0.50425,12,20,28,High
426,21,Female,II,SRM Institute,BioTech,0,0,0,evening,Android,Medium,1.1175692643662714,60,5.8385,5.367,1.2171666666666667,0.38793333333333335,0.8666666666666667,0.2,0.9325833333333333,60,0,0,High
427,20,Other,IV,Presidency College,AI&DS,1,1,1,intermediate,Android,Medium,1.0944787854110503,60,5.3148333333333335,4.873166666666666,0.9635,0.4479166666666667,1.0,0.11666666666666667,0.9389666666666667,60,0,0,High
428,19,Male,III,Anna University,Civil,0,0,0,morning,Android,Low,-0.9349928227945011,60,3.1293333333333333,6.541666666666667,0.85,0.4012333333333334,0.08333333333333333,0.11666666666666667,0.49618333333333337,8,26,26,Medium
429,18,Male,IV,Sathyabama University,BA English,0,0,0,intermediate,Android,Low,0.5255576898594231,60,4.978,6.783833333333333,0.9355,0.43093333333333333,0.06666666666666667,0.06666666666666667,0.7331833333333333,39,19,2,High
430,21,Female,IV,Anna University,Psychology,0,0,0,intermediate,Android,Medium,0.6624528610979036,60,4.2855,7.3885,0.9555,0.42158333333333337,0.0,0.1,0.6334666666666667,25,25,10,High
431,21,Male,II,VIT Chennai,EEE,0,0,0,intermediate,Android,High,0.6820766426360823,60,7.484666666666667,6.8285,0.8989999999999999,0.38330000000000003,0.03333333333333333,0.08333333333333333,0.8347833333333334,54,6,0,High
432,20,Male,I,Presidency College,BA English,0,0,0,evening,Android,Medium,1.6964544963444013,60,3.397666666666667,7.654,1.2876666666666667,0.4356333333333334,0.0,0.2833333333333333,0.6835666666666668,32,21,7,High
433,17,Female,III,Anna University,ECE,0,0,0,intermediate,Android,High,1.6094607971541013,60,4.0954999999999995,6.6226666666666665,0.8973333333333334,0.43245,0.1,0.1,0.7938333333333334,52,8,0,High
434,19,Male,II,Velammal Engineering,B.Com,0,0,0,evening,Android,Medium,-1.0953092298795717,60,4.0195,6.829,1.2138333333333333,0.38983333333333337,0.016666666666666666,0.25,0.5342666666666667,10,31,19,High
435,17,Male,II,Sathyabama University,CSE,0,0,1,intermediate,Android,High,1.8429110016838313,60,3.838,6.773666666666667,0.965,0.45563333333333333,0.03333333333333333,0.1,0.7766833333333333,43,16,1,High
436,18,Female,I,Saveetha Engineering,BioTech,1,0,0,morning,Android,High,-1.1835553785117792,60,4.4365,4.9665,0.7053333333333334,0.41766666666666663,0.9833333333333333,0.016666666666666666,0.79995,55,4,1,High
437,18,Female,IV,Madras University Affiliated,Psychology,0,1,0,evening,Android,High,1.6096273047684886,60,5.358333333333333,6.710166666666667,1.2268333333333332,0.40086666666666665,0.1,0.2833333333333333,0.85265,57,3,0,High
438,21,Female,II,Velammal Engineering,EEE,1,0,0,intermediate,Android,Low,0.10893830645186141,60,4.379666666666667,6.362666666666667,1.0308333333333333,0.43645,0.3,0.06666666666666667,0.7260000000000001,37,22,1,High
439,17,Female,III,Presidency College,BBA,1,0,0,intermediate,Android,Low,-0.5175561369996917,60,3.3601666666666667,5.4225,0.9073333333333333,0.42941666666666667,0.8833333333333333,0.1,0.7336833333333334,40,17,3,High
440,22,Male,IV,VIT Chennai,B.Com,0,0,1,evening,Android,High,-0.8132487032098796,60,2.4945,6.832333333333334,1.2018333333333333,0.45094999999999996,0.03333333333333333,0.23333333333333334,0.4952833333333333,8,28,24,Medium
441,23,Male,I,Saveetha Engineering,IT,0,0,0,intermediate,Android,High,0.2069289182843105,60,5.525,6.642666666666667,0.9586666666666667,0.3970666666666667,0.08333333333333333,0.1,0.7454333333333333,39,21,0,High
442,18,Male,II,VIT Chennai,ECE,1,0,0,intermediate,Android,Medium,0.17019182068612826,60,4.931,5.7405,0.8450000000000001,0.38635,0.6333333333333333,0.016666666666666666,0.8188333333333334,51,9,0,High
443,19,Male,IV,SRM Institute,BA English,1,0,1,evening,Android,High,0.9541881323331316,60,3.5348333333333333,6.447,1.2278333333333333,0.4605166666666667,0.15,0.26666666666666666,0.7560833333333333,40,19,1,High
444,24,Female,III,Saveetha Engineering,Data Science,1,0,0,intermediate,Android,Low,-1.0062945247271102,60,3.4436666666666667,6.1195,0.9209999999999999,0.4250333333333333,0.43333333333333335,0.06666666666666667,0.5954833333333334,18,26,16,High
445,24,Female,I,Guru Nanak College,IT,0,0,1,intermediate,Android,Medium,0.8773605056866439,60,2.2125,5.533333333333333,0.8485,0.35335,0.8166666666666667,0.05,0.7661833333333333,42,17,1,High
446,17,Male,I,SRM Institute,Mechanical,1,0,0,intermediate,iOS,Low,1.1391698174158458,60,3.365666666666667,4.9135,1.0021666666666667,0.38076666666666664,0.9833333333333333,0.16666666666666666,0.8936499999999999,58,2,0,High
447,20,Female,III,IIT Madras,ECE,0,0,0,morning,Android,Medium,0.727696905135205,60,3.5853333333333333,7.4265,0.7416666666666667,0.36625,0.0,0.05,0.55665,8,38,14,Medium
448,21,Male,IV,VIT Chennai,Data Science,0,0,0,evening,Android,Medium,-0.30152825952787915,60,4.492666666666667,6.086166666666667,1.2701666666666667,0.41528333333333334,0.45,0.23333333333333334,0.7702500000000001,42,16,2,High
449,17,Male,II,Madras Christian College,AI&DS,1,0,0,intermediate,Android,Medium,-0.14515925539801341,60,4.8255,6.901333333333333,0.9281666666666666,0.4235666666666667,0.05,0.13333333333333333,0.6337166666666666,22,30,8,High
450,21,Male,II,SRM Institute,Civil,1,0,0,intermediate,Android,High,-0.08506960202505198,60,6.471,6.554666666666666,0.8121666666666667,0.45243333333333335,0.16666666666666666,0.08333333333333333,0.7516166666666667,37,22,1,High
451,21,Female,II,Madras Christian College,CSE,1,0,1,morning,Android,Medium,-0.3662787089459914,60,2.928833333333333,6.125166666666667,0.6906666666666667,0.3575,0.4666666666666667,0.0,0.6025333333333334,17,29,14,High
452,17,Female,II,Madras Christian College,IT,1,0,1,evening,Android,Medium,-0.12748978571672526,60,2.8215,6.911666666666666,1.3,0.38383333333333336,0.05,0.31666666666666665,0.56525,17,23,20,High
453,17,Male,IV,Madras University Affiliated,ECE,0,0,1,evening,Android,Medium,0.6165109431601108,60,4.488166666666667,6.3405000000000005,1.227,0.40396666666666664,0.2833333333333333,0.2833333333333333,0.78465,43,17,0,High
454,18,Male,IV,Anna University,Data Science,0,0,1,intermediate,Android,High,-0.656366279644535,60,3.1824999999999997,5.9655000000000005,0.8821666666666667,0.37231666666666663,0.55,0.11666666666666667,0.6315166666666666,26,22,12,High
455,18,Female,III,Velammal Engineering,ECE,0,1,0,evening,Android,Low,0.19861914632915667,60,5.230666666666666,6.259666666666666,1.2203333333333333,0.4110666666666667,0.36666666666666664,0.2833333333333333,0.8117166666666668,49,11,0,High
456,21,Female,I,Guru Nanak College,Psychology,1,0,0,evening,Android,High,-1.3004794933275614,60,6.055166666666667,7.196,1.2321666666666669,0.38636666666666664,0.0,0.26666666666666666,0.6213333333333334,21,31,8,High
457,22,Male,IV,Hindustan Institute,EEE,0,0,0,evening,Android,Medium,-0.7190137796219189,60,3.7135000000000002,7.383833333333333,1.2755,0.4064,0.0,0.3333333333333333,0.5140333333333333,10,27,23,High
458,18,Male,III,IIT Madras,AI&DS,1,0,0,evening,iOS,Medium,-1.6023592165377303,60,4.043833333333334,6.497833333333333,1.3,0.37870000000000004,0.15,0.3,0.5696333333333333,16,29,15,High
459,23,Male,IV,IIT Madras,EEE,1,0,1,morning,Android,Medium,1.3678625488615987,60,4.248,4.7476666666666665,0.6461666666666667,0.39763333333333334,0.9666666666666667,0.016666666666666666,0.9081166666666667,59,1,0,High
460,18,Male,I,Sathyabama University,BBA,0,0,1,evening,Android,Medium,-0.13497774255781622,60,3.678166666666667,7.211,1.2763333333333333,0.4105166666666667,0.016666666666666666,0.2833333333333333,0.5736666666666667,17,25,18,High
461,18,Male,IV,Hindustan Institute,EEE,1,0,0,intermediate,Android,Low,0.3823551018671254,60,4.571166666666667,5.841333333333334,0.9725,0.38358333333333333,0.6166666666666667,0.08333333333333333,0.8189,53,7,0,High
462,18,Male,II,Madras Christian College,Data Science,0,1,0,intermediate,iOS,Medium,0.8150496637607554,60,4.432,6.995333333333334,0.9911666666666666,0.4026,0.0,0.08333333333333333,0.7118666666666668,36,22,2,High
463,20,Male,IV,Guru Nanak College,B.Com,1,0,1,intermediate,Android,High,1.9041521110038155,60,5.551166666666666,5.906666666666666,0.9329999999999999,0.4141333333333333,0.5833333333333334,0.1,0.9132666666666667,59,1,0,High
464,19,Male,II,Anna University,B.Com,0,0,1,intermediate,iOS,High,0.1289329355760355,60,6.090833333333333,6.3555,0.9236666666666667,0.4205333333333333,0.23333333333333334,0.15,0.7948833333333333,47,11,2,High
465,21,Male,IV,Madras Christian College,AI&DS,1,0,0,intermediate,iOS,Medium,-1.2560186344636293,60,4.465999999999999,6.924166666666666,0.9698333333333333,0.40700000000000003,0.03333333333333333,0.13333333333333333,0.5199666666666667,11,26,23,High
466,19,Female,IV,Saveetha Engineering,BA English,1,0,0,intermediate,Android,Medium,0.2526827599579641,60,3.416,5.395833333333333,0.9088333333333334,0.39653333333333335,0.8833333333333333,0.08333333333333333,0.7825166666666666,44,15,1,High
467,21,Male,III,Presidency College,IT,0,0,1,morning,Android,Medium,-0.6714563214235674,60,3.372333333333333,7.2075,0.8313333333333334,0.41786666666666666,0.0,0.03333333333333333,0.43331666666666663,3,24,33,Low
468,22,Male,I,VIT Chennai,Civil,1,0,0,evening,Android,Low,1.0835528582274208,60,4.779,6.0645,1.1788333333333334,0.42941666666666667,0.35,0.18333333333333332,0.86,57,3,0,High
469,18,Female,IV,Velammal Engineering,BA English,0,0,0,intermediate,Android,High,-0.742051482289967,60,4.228666666666666,6.572,0.9,0.39493333333333336,0.1,0.08333333333333333,0.5932499999999999,17,31,12,High
470,21,Male,II,Guru Nanak College,Mechanical,0,0,0,intermediate,Android,Medium,0.855423566057953,60,2.3353333333333333,6.495166666666666,0.9076666666666667,0.39436666666666664,0.15,0.15,0.6339833333333333,22,31,7,High
471,23,Female,IV,Velammal Engineering,B.Com,1,0,0,evening,Android,Medium,-0.34781994378688136,60,5.630833333333333,5.664,1.1946666666666668,0.41988333333333333,0.8,0.23333333333333334,0.8504833333333333,56,4,0,High
472,20,Female,III,SRM Institute,BA English,1,0,1,evening,Android,Medium,0.36997224464212075,60,3.158166666666667,5.257333333333333,1.2293333333333334,0.4298166666666667,0.9166666666666666,0.2833333333333333,0.8454666666666667,55,5,0,High
473,20,Female,I,Madras Christian College,CSE,0,0,0,intermediate,Android,Low,1.2918230325678812,60,1.8398333333333334,6.245333333333334,0.8818333333333332,0.42856666666666665,0.31666666666666665,0.13333333333333333,0.7003333333333334,31,25,4,High
474,17,Male,II,Velammal Engineering,AI&DS,0,0,0,morning,Android,Medium,-0.25762252359364674,60,3.6435000000000004,6.122333333333333,0.8053333333333333,0.44316666666666665,0.5166666666666667,0.06666666666666667,0.6554166666666668,27,22,11,High
475,18,Male,II,Anna University,Psychology,1,0,0,intermediate,Android,Low,0.9142477110220478,60,3.4473333333333334,7.176333333333333,0.9616666666666667,0.38461666666666666,0.016666666666666666,0.1,0.627,18,35,7,High
476,18,Female,III,Madras University Affiliated,AI&DS,0,0,1,evening,iOS,Medium,0.9906902660080888,60,2.5386666666666664,5.151833333333333,1.2248333333333332,0.3996166666666667,0.95,0.26666666666666666,0.8672,59,1,0,High
477,24,Female,IV,SRM Institute,ECE,1,0,0,intermediate,Android,Medium,0.2894286098093909,60,6.440333333333333,7.1665,0.9583333333333334,0.3907166666666667,0.016666666666666666,0.11666666666666667,0.7544166666666666,42,18,0,High
478,19,Male,III,Loyola College,BA English,0,0,0,intermediate,Android,Medium,0.867543661907517,60,3.8503333333333334,4.833333333333333,0.9126666666666666,0.42716666666666664,1.0,0.11666666666666667,0.8896499999999999,59,1,0,High
479,21,Female,III,SRM Institute,Data Science,0,0,1,evening,Android,Medium,0.4059634706292323,60,3.2903333333333333,6.598833333333333,1.2431666666666668,0.42875,0.13333333333333333,0.2833333333333333,0.67015,26,27,7,High
480,23,Female,IV,Madras Christian College,Psychology,0,0,1,morning,Android,High,0.668603211086001,60,4.557,5.921333333333333,0.7301666666666667,0.4202166666666667,0.5833333333333334,0.05,0.8045833333333333,50,9,1,High
481,17,Female,IV,Velammal Engineering,Data Science,1,0,1,morning,Android,Low,-0.7993597644008211,60,5.093999999999999,6.9645,0.7243333333333334,0.4092166666666667,0.06666666666666667,0.05,0.5834333333333334,17,30,13,High
482,21,Female,III,Saveetha Engineering,Psychology,0,0,0,intermediate,Android,High,0.17583738799848161,60,5.2735,7.8405000000000005,0.9816666666666667,0.4219333333333333,0.0,0.08333333333333333,0.5778833333333334,12,35,13,High
483,24,Female,II,Presidency College,Data Science,1,0,0,evening,iOS,Medium,-1.58039021697371,60,3.5786666666666664,6.687333333333333,1.2381666666666669,0.4393,0.1,0.26666666666666666,0.50025,10,25,25,High
484,17,Female,II,Madras Christian College,Data Science,0,0,1,morning,Android,Medium,0.6008795636058482,60,1.9588333333333334,6.210666666666667,0.7516666666666667,0.42623333333333335,0.36666666666666664,0.016666666666666666,0.6166666666666667,19,34,7,High
485,24,Male,IV,VIT Chennai,Civil,0,0,0,morning,Android,High,-2.1635133052822204,60,1.6735,6.819166666666666,0.6533333333333334,0.41519999999999996,0.016666666666666666,0.03333333333333333,0.2315,0,3,57,Low
486,24,Male,II,Saveetha Engineering,Mechanical,0,1,0,evening,Android,Medium,-0.5039076418910483,60,4.865666666666667,5.586333333333333,1.2775,0.4446,0.7333333333333333,0.35,0.8119,49,11,0,High
487,23,Male,IV,Hindustan Institute,BioTech,1,0,0,evening,Android,Medium,1.2667023052236264,60,4.356166666666667,5.4185,1.2706666666666666,0.4279,0.9166666666666666,0.3,0.9080999999999999,60,0,0,High
488,22,Male,I,Presidency College,Civil,0,0,1,evening,Android,Medium,-1.1584507429145,60,4.55,6.22,1.1909999999999998,0.37925,0.31666666666666665,0.26666666666666666,0.6604333333333333,29,25,6,High
489,24,Male,II,SRM Institute,ECE,0,0,1,evening,Android,Medium,-0.7708667556240332,60,3.7691666666666666,6.465,1.2651666666666666,0.3903166666666667,0.2,0.3,0.6223,20,27,13,High
490,17,Female,II,Madras Christian College,Data Science,0,0,0,morning,Android,High,-0.9238927837396667,60,4.775166666666666,7.6825,0.6756666666666666,0.3989333333333333,0.0,0.0,0.42451666666666665,2,26,32,Low
491,20,Female,I,Loyola College,IT,1,0,0,morning,Android,High,-0.3316925998215783,60,5.804833333333334,7.390833333333333,0.7505000000000001,0.396,0.0,0.016666666666666666,0.5979666666666666,16,32,12,High
492,23,Female,I,Guru Nanak College,BBA,1,0,0,evening,Android,Medium,0.755204914129193,60,3.8751666666666664,7.394333333333334,1.1783333333333335,0.43326666666666663,0.0,0.16666666666666666,0.6200333333333333,21,27,12,High
493,20,Female,III,Sathyabama University,Civil,0,0,0,intermediate,Android,Medium,-1.296895581644944,60,1.7421666666666666,8.360000000000001,0.8721666666666666,0.41226666666666667,0.0,0.1,0.18639999999999998,0,4,56,Low
494,19,Male,I,Sathyabama University,BioTech,0,0,0,intermediate,Android,High,-0.26058062138967064,60,5.970333333333333,6.964166666666667,0.9285,0.44385,0.05,0.08333333333333333,0.7011166666666667,34,22,4,High
495,20,Male,I,Madras Christian College,Mechanical,0,0,0,intermediate,iOS,Medium,0.1336296005810841,60,5.490333333333334,6.054833333333334,0.9035,0.3884666666666667,0.4666666666666667,0.05,0.7987833333333333,48,11,1,High
496,17,Male,I,VIT Chennai,Civil,1,0,1,intermediate,Android,Medium,0.33391610458713367,60,4.026666666666666,7.0535,0.9098333333333334,0.41015,0.03333333333333333,0.06666666666666667,0.6033666666666666,18,29,13,High
497,19,Male,II,Sathyabama University,ECE,0,0,0,intermediate,Android,Medium,0.5210760098824386,60,4.5545,5.5455000000000005,0.9951666666666666,0.42533333333333334,0.8166666666666667,0.13333333333333333,0.8513666666666667,53,6,1,High
498,22,Male,III,IIT Madras,B.Com,0,0,0,morning,Android,High,-1.0552510891879738,60,4.944833333333333,5.721,0.7468333333333333,0.4167166666666667,0.6833333333333333,0.05,0.7196666666666667,33,25,2,High
