student_id,date,weekday,is_weekend,screen_time_hrs,night_usage_hrs,sleep_hours,calls_count,night_calls,app_social_hrs,app_entertainment_hrs,app_education_hrs,location_jumps,location_entropy,late_sleep_flag,low_sleep_flag,study_ratio,risk_probability,risk_label
568,2025-07-12,5,1,5.98,1.47,6.99,4,2,2.23,2.87,0.88,5,0.355,0,0,0.147,0.842,High
568,2025-07-13,6,1,3.4,1.3,7.66,7,2,1.33,1.78,0.29,4,0.362,0,0,0.086,0.429,Low
568,2025-07-14,0,0,3.57,0.43,7.55,4,0,1.41,1.27,0.89,3,0.304,0,0,0.249,0.488,Medium
568,2025-07-15,1,0,2.93,1.03,7.89,7,0,0.92,0.81,1.2,1,0.144,0,0,0.41,0.526,Medium
568,2025-07-16,2,0,5.09,0.86,8.88,6,0,1.28,1.56,2.26,8,0.574,0,0,0.443,0.402,Low
568,2025-07-17,3,0,2.76,0.69,8.35,4,1,1.54,0.46,0.76,3,0.421,0,0,0.274,0.543,Medium
568,2025-07-18,4,0,3.42,0.59,7.93,8,1,1.57,1.16,0.69,5,0.279,0,0,0.202,0.308,Low
568,2025-07-19,5,1,4.13,0.91,8.31,6,0,1.72,0.71,1.7,2,0.2,0,0,0.411,0.624,Medium
568,2025-07-20,6,1,4.31,1.45,7.48,5,0,1.62,0.44,2.25,4,0.626,0,0,0.522,0.836,High
568,2025-07-21,0,0,3.49,0.79,7.49,6,0,1.16,1.16,1.17,2,0.162,0,0,0.335,0.672,Medium
568,2025-07-22,1,0,4.01,0.77,6.85,4,0,1.86,1.59,0.56,3,0.312,0,0,0.14,0.571,Medium
568,2025-07-23,2,0,3.36,0.31,8.32,3,0,1.44,1.25,0.67,0,0.593,0,0,0.198,0.31,Low
568,2025-07-24,3,0,5.02,0.53,7.34,7,0,1.95,1.64,1.43,1,0.601,0,0,0.285,0.56,Medium
568,2025-07-25,4,0,4.29,1.07,8.53,7,0,1.33,1.37,1.59,3,0.384,0,0,0.37,0.514,Medium
568,2025-07-26,5,1,4.71,0.93,7.84,6,0,1.64,1.41,1.65,3,0.118,0,0,0.351,0.568,Medium
568,2025-07-27,6,1,7.26,1.01,6.73,10,0,2.14,1.99,3.14,4,0.631,0,0,0.432,0.87,High
568,2025-07-28,0,0,3.3,0.83,7.26,4,1,1.97,1.33,0.0,6,0.708,0,0,0.0,0.499,Medium
568,2025-07-29,1,0,4.03,0.47,8.18,8,0,1.22,1.11,1.69,4,0.371,0,0,0.42,0.37,Low
568,2025-07-30,2,0,6.15,0.79,7.68,4,0,2.54,2.56,1.05,6,0.757,0,0,0.171,0.574,Medium
569,2025-06-01,6,1,5.15,1.33,6.08,9,1,1.58,1.27,2.29,4,0.416,0,0,0.445,0.768,High
569,2025-06-02,0,0,3.78,0.59,5.53,8,0,1.25,1.63,0.9,3,0.275,0,1,0.238,0.738,High
569,2025-06-03,1,0,2.0,1.34,6.15,0,0,0.0,0.23,1.77,4,0.266,0,0,0.886,0.669,Medium
569,2025-06-04,2,0,4.53,0.41,6.37,6,0,1.81,2.28,0.43,5,0.288,0,0,0.096,0.605,Medium
569,2025-06-05,3,0,4.41,1.07,6.3,6,2,1.21,1.22,1.98,7,0.413,0,0,0.448,0.72,High
569,2025-06-06,4,0,4.8,0.6,6.17,8,0,2.2,0.95,1.65,2,0.521,0,0,0.344,0.843,High
569,2025-06-07,5,1,5.04,1.45,4.85,6,0,2.42,1.92,0.7,4,0.13,0,1,0.139,0.964,High
569,2025-06-08,6,1,4.17,1.62,5.99,13,0,1.11,0.83,2.23,8,0.735,1,1,0.535,0.955,High
569,2025-06-09,0,0,4.74,0.68,6.2,8,1,1.37,0.78,2.58,3,0.3,0,0,0.546,0.445,Low
569,2025-06-10,1,0,5.71,1.3,5.66,5,0,1.93,1.9,1.87,6,0.412,0,1,0.328,0.896,High
569,2025-06-11,2,0,5.18,1.38,5.53,6,0,2.35,1.88,0.95,3,0.545,0,1,0.183,0.959,High
569,2025-06-12,3,0,4.54,1.71,5.68,13,0,1.84,2.06,0.64,4,0.123,1,1,0.141,0.889,High
569,2025-06-13,4,0,4.97,0.99,4.7,7,0,1.24,1.72,2.01,6,0.583,0,1,0.405,0.914,High
569,2025-06-14,5,1,5.35,1.26,6.03,4,1,2.28,1.73,1.33,7,0.424,0,0,0.249,0.874,High
569,2025-06-15,6,1,4.07,1.34,4.9,1,2,1.6,2.1,0.38,7,0.375,0,1,0.092,0.947,High
569,2025-06-16,0,0,3.85,0.72,6.18,6,0,1.03,1.24,1.58,1,0.25,0,0,0.41,0.693,Medium
569,2025-06-17,1,0,3.27,0.67,5.97,5,1,1.67,0.37,1.23,0,0.875,0,1,0.375,0.719,High
569,2025-06-18,2,0,4.52,0.69,5.82,5,0,1.33,1.3,1.89,3,0.379,0,1,0.419,0.761,High
569,2025-06-19,3,0,3.45,0.71,5.53,2,0,1.25,1.71,0.49,3,0.573,0,1,0.143,0.779,High
569,2025-06-20,4,0,4.01,0.58,5.96,1,0,2.29,0.83,0.89,7,0.862,0,1,0.221,0.779,High
569,2025-06-21,5,1,4.35,1.22,5.37,7,1,1.24,1.89,1.21,6,0.637,0,1,0.279,0.928,High
569,2025-06-22,6,1,4.82,1.57,6.04,0,1,1.5,1.85,1.47,5,0.484,1,0,0.304,0.899,High
569,2025-06-23,0,0,4.58,0.34,5.41,8,2,1.56,1.38,1.64,1,0.426,0,1,0.358,0.89,High
569,2025-06-24,1,0,3.82,0.75,6.19,4,0,1.35,1.6,0.86,3,0.367,0,0,0.226,0.648,Medium
569,2025-06-25,2,0,3.72,0.61,5.95,11,0,0.77,1.96,0.98,3,0.46,0,1,0.264,0.874,High
569,2025-06-26,3,0,3.77,1.53,5.12,5,0,1.99,1.5,0.29,5,0.194,1,1,0.076,0.849,High
569,2025-06-27,4,0,3.29,0.44,6.14,8,0,1.03,0.56,1.7,3,0.668,0,0,0.517,0.554,Medium
569,2025-06-28,5,1,5.55,1.24,4.29,4,0,2.12,0.99,2.44,6,0.36,0,1,0.439,0.942,High
569,2025-06-29,6,1,3.89,0.82,5.15,6,1,0.65,1.22,2.02,7,0.445,0,1,0.52,0.819,High
569,2025-06-30,0,0,4.58,0.37,5.37,5,0,0.54,1.78,2.27,7,0.19,0,1,0.494,0.853,High
569,2025-07-01,1,0,3.12,0.89,5.02,5,0,0.77,0.65,1.7,3,0.802,0,1,0.544,0.899,High
569,2025-07-02,2,0,4.31,0.84,5.74,2,0,1.42,1.28,1.62,8,0.466,0,1,0.376,0.811,High
569,2025-07-03,3,0,4.81,0.68,5.91,1,0,1.86,1.32,1.63,3,0.178,0,1,0.339,0.829,High
569,2025-07-04,4,0,4.7,0.72,4.83,3,0,2.3,1.81,0.59,4,0.252,0,1,0.125,0.878,High
569,2025-07-05,5,1,5.61,0.81,5.33,5,1,1.8,2.39,1.42,5,0.632,0,1,0.253,0.868,High
569,2025-07-06,6,1,2.72,1.98,4.33,4,1,0.84,0.09,1.79,5,0.866,1,1,0.657,0.948,High
569,2025-07-07,0,0,3.54,0.94,5.61,8,1,2.18,1.36,0.0,6,0.095,0,1,0.0,0.879,High
569,2025-07-08,1,0,2.76,0.89,5.98,5,0,1.11,0.05,1.6,3,0.28,0,1,0.581,0.728,High
569,2025-07-09,2,0,2.9,0.63,5.48,5,1,0.46,0.35,2.09,1,0.461,0,1,0.722,0.82,High
569,2025-07-10,3,0,4.27,0.49,6.57,11,1,2.04,0.68,1.55,5,0.136,0,0,0.363,0.616,Medium
569,2025-07-11,4,0,3.31,1.46,5.41,4,2,1.08,1.3,0.93,5,0.736,0,1,0.282,0.837,High
569,2025-07-12,5,1,5.16,0.84,5.66,5,1,3.04,0.74,1.38,6,0.085,0,1,0.267,0.908,High
569,2025-07-13,6,1,4.93,1.85,4.28,4,0,1.7,1.76,1.46,4,0.653,1,1,0.297,0.989,High
569,2025-07-14,0,0,2.47,1.29,5.57,6,0,1.18,0.55,0.73,6,0.106,0,1,0.296,0.895,High
569,2025-07-15,1,0,4.69,0.35,5.48,4,0,2.57,1.04,1.08,6,0.464,0,1,0.231,0.885,High
569,2025-07-16,2,0,4.59,0.72,6.59,7,1,1.34,1.76,1.49,2,0.101,0,0,0.324,0.669,Medium
569,2025-07-17,3,0,4.63,0.55,5.7,2,0,1.14,1.34,2.15,3,0.321,0,1,0.464,0.854,High
569,2025-07-18,4,0,3.19,0.79,5.13,0,0,1.2,0.89,1.09,3,0.144,0,1,0.343,0.728,High
569,2025-07-19,5,1,6.11,1.64,5.29,5,1,2.56,2.33,1.22,9,0.429,1,1,0.2,0.954,High
569,2025-07-20,6,1,3.6,1.58,4.63,4,0,0.48,0.81,2.32,3,0.243,1,1,0.644,0.956,High
569,2025-07-21,0,0,6.4,0.77,5.79,10,1,1.33,1.51,3.56,7,0.39,0,1,0.556,0.862,High
569,2025-07-22,1,0,2.96,1.33,6.51,8,1,0.62,0.42,1.92,2,0.418,0,0,0.649,0.497,Medium
569,2025-07-23,2,0,2.99,0.29,6.09,5,1,0.72,0.9,1.37,5,0.418,0,0,0.458,0.356,Low
569,2025-07-24,3,0,5.18,1.26,5.0,7,0,1.4,2.24,1.55,2,0.552,0,1,0.299,0.904,High
569,2025-07-25,4,0,3.74,0.82,5.74,8,0,1.56,1.42,0.76,1,0.358,0,1,0.204,0.826,High
569,2025-07-26,5,1,4.51,1.42,5.44,7,1,1.57,0.77,2.17,4,0.312,0,1,0.482,0.907,High
569,2025-07-27,6,1,5.37,1.38,5.59,0,0,1.75,2.15,1.46,4,0.312,0,1,0.272,0.917,High
569,2025-07-28,0,0,5.06,0.38,5.81,2,0,0.4,1.37,3.28,1,0.438,0,1,0.65,0.707,High
569,2025-07-29,1,0,4.88,0.74,5.83,9,0,0.61,1.87,2.4,4,0.165,0,1,0.491,0.838,High
569,2025-07-30,2,0,5.41,0.93,5.72,6,0,2.29,1.51,1.61,3,0.116,0,1,0.298,0.864,High
570,2025-06-01,6,1,4.13,0.48,5.67,7,0,1.95,1.97,0.21,9,0.299,0,1,0.05,0.761,High
570,2025-06-02,0,0,5.23,0.37,6.24,10,0,1.58,1.86,1.78,6,0.849,0,0,0.341,0.816,High
570,2025-06-03,1,0,4.2,0.78,6.07,4,0,0.4,1.21,2.59,6,0.064,0,0,0.617,0.692,Medium
570,2025-06-04,2,0,5.69,0.59,5.23,0,0,1.76,2.35,1.58,6,0.529,0,1,0.278,0.83,High
570,2025-06-05,3,0,4.8,0.77,5.6,5,0,1.93,1.66,1.2,2,0.308,0,1,0.25,0.862,High
570,2025-06-06,4,0,5.18,0.92,4.62,9,0,1.84,1.55,1.79,3,0.784,0,1,0.346,0.932,High
570,2025-06-07,5,1,6.6,1.28,4.77,11,1,2.17,2.44,2.0,7,0.41,0,1,0.303,0.96,High
570,2025-06-08,6,1,5.72,1.01,6.21,7,1,2.61,1.76,1.35,6,0.398,0,0,0.236,0.847,High
570,2025-06-09,0,0,4.32,0.73,5.72,3,0,1.22,0.83,2.27,6,0.887,0,1,0.525,0.767,High
570,2025-06-10,1,0,4.7,0.98,5.91,2,1,1.62,1.5,1.58,8,0.35,0,1,0.337,0.789,High
570,2025-06-11,2,0,5.04,0.41,5.86,1,0,1.17,1.78,2.09,6,0.693,0,1,0.415,0.791,High
570,2025-06-12,3,0,4.15,0.7,6.36,8,1,1.41,1.67,1.07,7,0.468,0,0,0.258,0.531,Medium
570,2025-06-13,4,0,4.5,0.56,6.31,5,0,2.88,1.62,0.0,7,0.319,0,0,0.0,0.736,High
570,2025-06-14,5,1,6.67,0.74,5.84,8,0,1.51,2.43,2.73,10,0.439,0,1,0.409,0.882,High
570,2025-06-15,6,1,6.2,1.13,6.77,8,0,1.55,2.29,2.37,8,0.073,0,0,0.381,0.791,High
570,2025-06-16,0,0,6.35,0.45,5.83,5,0,2.08,1.22,3.05,4,0.239,0,1,0.481,0.758,High
570,2025-06-17,1,0,5.8,0.85,5.7,5,0,1.53,1.82,2.46,6,0.439,0,1,0.423,0.878,High
570,2025-06-18,2,0,6.46,0.66,6.09,6,1,1.82,1.78,2.85,7,0.225,0,0,0.442,0.701,High
570,2025-06-19,3,0,4.9,0.0,5.87,3,1,2.01,1.54,1.36,7,0.336,0,1,0.277,0.718,High
570,2025-06-20,4,0,5.53,0.28,6.09,3,1,1.11,2.35,2.07,3,0.336,0,0,0.374,0.694,Medium
570,2025-06-21,5,1,6.0,0.65,5.68,1,0,2.46,1.78,1.76,10,0.657,0,1,0.293,0.913,High
570,2025-06-22,6,1,5.38,0.93,4.28,7,0,1.47,1.6,2.3,5,0.437,0,1,0.428,0.929,High
570,2025-06-23,0,0,5.05,1.52,5.61,11,0,1.11,1.86,2.08,7,0.75,1,1,0.412,0.827,High
570,2025-06-24,1,0,5.58,0.59,5.13,8,1,0.79,1.21,3.58,7,0.602,0,1,0.642,0.856,High
570,2025-06-25,2,0,4.35,1.1,4.89,7,0,1.58,1.03,1.74,3,0.264,0,1,0.401,0.874,High
570,2025-06-26,3,0,4.85,1.4,4.63,6,0,0.75,2.12,1.98,5,0.428,0,1,0.409,0.948,High
570,2025-06-27,4,0,6.44,0.16,5.76,3,0,2.36,1.55,2.53,7,0.787,0,1,0.393,0.78,High
570,2025-06-28,5,1,5.2,0.87,5.72,6,0,1.94,1.5,1.76,7,0.547,0,1,0.339,0.88,High
570,2025-06-29,6,1,7.04,1.49,5.24,5,1,2.94,2.35,1.75,6,0.054,0,1,0.248,0.941,High
570,2025-06-30,0,0,3.75,0.69,5.43,8,0,1.85,1.56,0.34,6,0.128,0,1,0.09,0.811,High
570,2025-07-01,1,0,3.68,0.69,4.79,7,1,1.62,2.06,0.0,5,0.155,0,1,0.0,0.842,High
570,2025-07-02,2,0,4.13,0.15,5.71,7,0,2.01,1.25,0.88,4,0.497,0,1,0.212,0.618,Medium
570,2025-07-03,3,0,5.12,0.72,5.73,8,1,2.82,0.64,1.67,4,0.491,0,1,0.326,0.808,High
570,2025-07-04,4,0,5.6,0.27,5.79,6,1,1.55,1.15,2.9,4,0.552,0,1,0.518,0.799,High
570,2025-07-05,5,1,6.54,1.52,5.64,4,2,2.29,2.31,1.95,8,0.691,1,1,0.298,0.964,High
570,2025-07-06,6,1,6.97,0.94,5.74,6,1,2.78,1.88,2.31,6,0.785,0,1,0.331,0.926,High
570,2025-07-07,0,0,5.38,1.1,6.15,9,0,2.32,2.37,0.68,7,0.394,0,0,0.127,0.768,High
570,2025-07-08,1,0,4.99,0.01,4.56,6,0,2.67,1.72,0.6,6,0.285,0,1,0.12,0.943,High
570,2025-07-09,2,0,5.41,0.61,5.04,0,0,1.86,2.43,1.11,8,0.165,0,1,0.206,0.817,High
570,2025-07-10,3,0,3.08,0.51,5.47,9,0,0.56,0.19,2.33,6,0.301,0,1,0.756,0.589,Medium
570,2025-07-11,4,0,5.81,0.99,4.38,5,0,2.23,2.35,1.23,7,0.492,0,1,0.211,0.967,High
570,2025-07-12,5,1,5.95,0.85,5.39,6,0,2.52,1.93,1.5,6,0.78,0,1,0.253,0.92,High
570,2025-07-13,6,1,5.3,1.38,5.47,5,0,1.53,1.06,2.71,7,0.16,0,1,0.51,0.85,High
570,2025-07-14,0,0,6.26,1.16,5.0,5,0,1.95,2.31,2.0,7,0.227,0,1,0.32,0.922,High
570,2025-07-15,1,0,4.44,1.05,5.34,1,0,2.47,1.36,0.61,5,0.685,0,1,0.138,0.913,High
570,2025-07-16,2,0,5.95,1.12,5.35,13,0,3.27,1.68,1.0,5,0.323,0,1,0.168,0.942,High
570,2025-07-17,3,0,4.26,0.52,5.39,6,0,1.95,0.54,1.76,7,0.567,0,1,0.414,0.748,High
570,2025-07-18,4,0,7.62,0.48,5.14,0,0,2.17,3.06,2.39,8,0.403,0,1,0.314,0.892,High
570,2025-07-19,5,1,6.93,0.62,6.0,7,0,2.83,1.93,2.17,7,0.26,0,1,0.313,0.819,High
570,2025-07-20,6,1,5.38,1.99,4.34,6,5,2.27,1.25,1.86,9,0.5,1,1,0.345,0.976,High
570,2025-07-21,0,0,5.76,0.0,5.14,4,0,1.56,2.37,1.83,11,0.132,0,1,0.317,0.78,High
570,2025-07-22,1,0,7.01,1.02,5.34,3,0,3.12,1.94,1.96,8,0.179,0,1,0.28,0.914,High
570,2025-07-23,2,0,5.21,0.17,6.18,5,0,1.91,1.39,1.92,3,0.66,0,0,0.368,0.618,Medium
570,2025-07-24,3,0,5.93,0.68,5.87,4,0,1.95,1.41,2.58,5,0.23,0,1,0.434,0.834,High
570,2025-07-25,4,0,5.12,0.96,6.24,5,0,1.8,1.59,1.73,4,0.696,0,0,0.339,0.739,High
570,2025-07-26,5,1,6.65,1.46,4.32,5,0,1.69,1.81,3.14,6,0.845,0,1,0.473,0.953,High
570,2025-07-27,6,1,6.62,1.04,5.83,2,0,1.61,1.73,3.28,6,0.337,0,1,0.496,0.875,High
570,2025-07-28,0,0,4.85,0.4,5.26,8,0,1.47,1.34,2.05,4,0.253,0,1,0.422,0.733,High
570,2025-07-29,1,0,4.66,0.87,5.15,6,0,2.03,1.87,0.76,2,0.452,0,1,0.162,0.844,High
570,2025-07-30,2,0,5.69,0.22,5.14,4,0,2.7,1.54,1.45,6,0.422,0,1,0.255,0.766,High
571,2025-06-01,6,1,6.13,0.95,6.17,7,0,3.02,2.02,1.09,10,0.433,0,0,0.178,0.903,High
571,2025-06-02,0,0,4.36,0.82,5.71,9,1,1.44,1.06,1.85,6,0.462,0,1,0.426,0.899,High
571,2025-06-03,1,0,5.38,0.59,6.65,7,0,2.46,1.07,1.85,5,0.628,0,0,0.344,0.822,High
571,2025-06-04,2,0,4.23,0.5,6.44,7,1,1.46,0.99,1.78,1,0.402,0,0,0.421,0.599,Medium
571,2025-06-05,3,0,4.23,0.94,5.59,9,0,1.18,0.57,2.49,4,0.475,0,1,0.588,0.82,High
571,2025-06-06,4,0,3.96,1.03,6.37,1,1,0.48,0.74,2.74,8,0.222,0,0,0.691,0.691,Medium
571,2025-06-07,5,1,6.67,1.56,6.29,3,0,2.7,2.13,1.84,6,0.558,1,0,0.276,0.931,High
571,2025-06-08,6,1,3.81,0.89,5.11,6,0,1.4,0.48,1.93,9,0.674,0,1,0.505,0.936,High
571,2025-06-09,0,0,4.13,1.02,7.03,9,0,1.97,1.76,0.4,4,0.542,0,0,0.096,0.573,Medium
571,2025-06-10,1,0,4.14,0.85,5.8,7,0,1.59,1.04,1.51,4,0.47,0,1,0.364,0.921,High
571,2025-06-11,2,0,4.88,0.74,7.07,6,0,1.65,1.57,1.66,7,0.234,0,0,0.34,0.695,Medium
571,2025-06-12,3,0,5.34,1.35,6.03,4,0,1.44,1.47,2.43,3,0.283,0,0,0.454,0.907,High
571,2025-06-13,4,0,3.71,1.03,6.35,6,0,1.37,0.91,1.43,1,0.333,0,0,0.385,0.817,High
571,2025-06-14,5,1,4.41,0.86,5.28,6,1,1.31,0.81,2.28,6,0.164,0,1,0.518,0.908,High
571,2025-06-15,6,1,4.69,1.65,5.96,8,1,1.36,1.18,2.15,9,0.229,1,1,0.458,0.927,High
571,2025-06-16,0,0,3.55,0.86,6.72,5,1,1.18,0.59,1.78,2,0.366,0,0,0.502,0.615,Medium
571,2025-06-17,1,0,5.66,0.81,5.84,11,0,2.08,1.79,1.79,7,0.425,0,1,0.316,0.9,High
571,2025-06-18,2,0,4.61,1.23,5.93,9,0,1.28,2.09,1.23,5,0.845,0,1,0.267,0.931,High
571,2025-06-19,3,0,6.64,0.76,6.72,4,1,1.44,1.84,3.36,8,0.546,0,0,0.506,0.774,High
571,2025-06-20,4,0,3.11,0.66,6.06,12,0,1.46,1.22,0.42,0,0.261,0,0,0.137,0.765,High
571,2025-06-21,5,1,4.74,1.3,5.51,4,0,1.74,1.47,1.54,10,0.291,0,1,0.324,0.933,High
571,2025-06-22,6,1,4.32,1.34,5.24,13,1,1.26,1.68,1.38,4,0.686,0,1,0.32,0.976,High
571,2025-06-23,0,0,4.33,0.9,6.16,7,0,1.3,2.08,0.95,8,0.463,0,0,0.218,0.865,High
571,2025-06-24,1,0,4.22,0.84,5.83,5,0,0.83,1.3,2.09,8,0.507,0,1,0.495,0.826,High
571,2025-06-25,2,0,4.3,1.24,5.16,13,0,2.0,1.76,0.54,8,0.746,0,1,0.126,0.914,High
571,2025-06-26,3,0,5.29,0.56,5.88,4,0,2.3,1.9,1.09,7,0.405,0,1,0.207,0.875,High
571,2025-06-27,4,0,4.18,0.71,6.12,7,0,0.72,1.9,1.56,5,0.476,0,0,0.373,0.795,High
571,2025-06-28,5,1,5.39,1.97,5.92,5,1,2.32,1.8,1.28,4,0.655,1,1,0.237,0.956,High
571,2025-06-29,6,1,6.11,1.22,5.91,10,1,2.05,2.22,1.83,3,0.371,0,1,0.3,0.951,High
571,2025-06-30,0,0,4.82,0.89,5.57,9,1,1.58,0.69,2.55,2,0.309,0,1,0.53,0.928,High
571,2025-07-01,1,0,6.17,1.28,6.9,3,0,2.25,1.57,2.35,2,0.603,0,0,0.38,0.897,High
571,2025-07-02,2,0,4.74,0.72,6.29,5,0,1.23,2.82,0.69,5,0.419,0,0,0.146,0.795,High
571,2025-07-03,3,0,4.11,1.05,5.51,11,1,1.08,1.88,1.15,3,0.204,0,1,0.279,0.921,High
571,2025-07-04,4,0,4.85,1.12,6.96,10,0,1.45,1.71,1.69,0,0.455,0,0,0.348,0.807,High
571,2025-07-05,5,1,5.6,1.45,6.76,15,0,2.26,1.7,1.64,5,0.077,0,0,0.294,0.864,High
571,2025-07-06,6,1,3.76,1.13,6.53,3,2,1.4,0.28,2.09,4,0.727,0,0,0.555,0.757,High
571,2025-07-07,0,0,4.91,0.8,5.97,6,0,2.58,2.33,0.0,4,0.889,0,1,0.0,0.889,High
571,2025-07-08,1,0,5.16,1.22,5.38,5,2,1.55,1.44,2.18,4,0.548,0,1,0.421,0.904,High
571,2025-07-09,2,0,3.76,0.7,6.19,3,1,1.0,0.69,2.07,6,0.114,0,0,0.549,0.633,Medium
571,2025-07-10,3,0,5.07,0.44,6.85,2,2,1.02,0.38,3.68,5,0.629,0,0,0.725,0.704,High
571,2025-07-11,4,0,6.98,1.24,6.81,6,0,3.44,2.04,1.5,6,0.538,0,0,0.215,0.927,High
571,2025-07-12,5,1,5.16,1.44,5.57,10,0,1.25,1.14,2.77,9,0.172,0,1,0.537,0.934,High
571,2025-07-13,6,1,5.65,0.86,6.76,4,0,1.74,1.89,2.02,9,0.399,0,0,0.357,0.777,High
571,2025-07-14,0,0,4.94,0.35,6.63,15,2,1.42,1.12,2.4,4,0.119,0,0,0.486,0.662,Medium
571,2025-07-15,1,0,5.09,0.16,6.31,8,1,1.53,2.24,1.32,6,0.171,0,0,0.259,0.527,Medium
571,2025-07-16,2,0,4.91,0.98,6.5,1,0,1.7,0.77,2.44,8,0.611,0,0,0.497,0.846,High
571,2025-07-17,3,0,4.32,1.16,6.06,8,0,1.57,1.54,1.21,8,0.719,0,0,0.279,0.899,High
571,2025-07-18,4,0,3.65,0.89,6.38,7,0,0.52,0.07,3.06,6,0.407,0,0,0.838,0.672,Medium
571,2025-07-19,5,1,4.72,1.34,7.26,9,1,1.36,1.64,1.73,5,0.414,0,0,0.366,0.794,High
571,2025-07-20,6,1,6.87,1.46,6.03,8,1,2.62,1.55,2.71,9,0.608,0,0,0.394,0.963,High
571,2025-07-21,0,0,5.11,0.71,5.51,9,1,1.02,1.9,2.2,1,0.652,0,1,0.429,0.906,High
571,2025-07-22,1,0,1.62,1.35,6.12,5,0,0.11,0.92,0.58,3,0.519,0,0,0.36,0.702,High
571,2025-07-23,2,0,5.64,0.9,6.57,9,0,2.16,1.48,2.0,5,0.443,0,0,0.354,0.896,High
571,2025-07-24,3,0,3.56,0.97,5.78,2,0,0.75,0.71,2.1,6,0.231,0,1,0.59,0.776,High
571,2025-07-25,4,0,4.26,0.93,6.83,3,1,1.54,1.73,0.99,4,0.358,0,0,0.232,0.685,Medium
571,2025-07-26,5,1,4.69,1.41,5.72,6,1,1.49,0.26,2.93,7,0.619,0,1,0.626,0.937,High
571,2025-07-27,6,1,4.44,1.71,5.38,5,3,1.09,1.24,2.11,4,0.782,1,1,0.475,0.962,High
571,2025-07-28,0,0,3.92,0.89,6.15,11,0,1.51,1.43,0.98,9,0.727,0,0,0.249,0.865,High
571,2025-07-29,1,0,4.15,1.01,6.54,3,0,2.11,0.59,1.46,10,0.254,0,0,0.351,0.767,High
571,2025-07-30,2,0,4.33,0.29,6.54,5,0,2.56,1.77,0.0,5,0.273,0,0,0.0,0.682,Medium
572,2025-06-01,6,1,2.06,1.54,5.08,8,1,1.02,0.0,1.04,7,0.657,1,1,0.506,0.962,High
572,2025-06-02,0,0,0.5,0.33,5.78,1,1,0.0,0.5,0.0,0,0.767,0,1,0.0,0.623,Medium
572,2025-06-03,1,0,1.43,0.61,6.49,10,0,0.88,0.54,0.0,5,0.237,0,0,0.0,0.501,Medium
572,2025-06-04,2,0,3.12,0.56,6.15,0,1,1.69,0.37,1.06,1,0.309,0,0,0.34,0.729,High
572,2025-06-05,3,0,0.68,0.43,5.82,5,0,0.0,0.0,0.68,0,0.392,0,1,1.0,0.744,High
572,2025-06-06,4,0,0.77,0.77,4.74,9,1,0.75,0.03,0.0,3,0.57,0,1,0.0,0.75,High
572,2025-06-07,5,1,2.07,1.22,5.86,5,0,1.56,0.0,0.52,8,0.187,0,1,0.249,0.77,High
572,2025-06-08,6,1,1.02,1.02,5.9,4,2,0.04,0.03,0.95,8,0.759,0,1,0.926,0.829,High
572,2025-06-09,0,0,2.19,0.36,4.54,4,0,1.22,0.82,0.15,3,0.358,0,1,0.067,0.726,High
572,2025-06-10,1,0,0.69,0.69,5.75,8,0,0.18,0.51,0.0,4,0.063,0,1,0.0,0.527,Medium
572,2025-06-11,2,0,1.86,0.47,5.27,2,1,0.81,0.06,0.98,1,0.348,0,1,0.529,0.704,High
572,2025-06-12,3,0,2.13,0.38,5.47,14,0,0.25,1.41,0.47,6,0.234,0,1,0.219,0.834,High
572,2025-06-13,4,0,1.61,0.37,5.81,3,0,0.0,0.41,1.2,6,0.489,0,1,0.746,0.579,Medium
572,2025-06-14,5,1,1.87,0.41,5.72,4,0,1.87,0.0,0.0,8,0.269,0,1,0.0,0.683,Medium
572,2025-06-15,6,1,3.03,1.01,6.11,4,0,1.01,1.09,0.93,4,0.613,0,0,0.307,0.731,High
572,2025-06-16,0,0,1.08,0.21,4.81,9,1,0.38,0.7,0.0,7,0.545,0,1,0.0,0.779,High
572,2025-06-17,1,0,2.09,0.07,6.14,7,0,1.14,0.49,0.46,1,0.27,0,0,0.222,0.414,Low
572,2025-06-18,2,0,2.48,0.78,5.52,7,0,0.0,1.35,1.13,1,0.15,0,1,0.454,0.787,High
572,2025-06-19,3,0,1.6,0.25,5.02,5,1,0.39,0.28,0.93,4,0.868,0,1,0.583,0.658,Medium
572,2025-06-20,4,0,0.5,0.0,6.46,8,1,0.5,0.0,0.0,0,0.64,0,0,0.0,0.327,Low
572,2025-06-21,5,1,1.96,0.51,5.62,7,2,0.76,0.36,0.84,6,0.436,0,1,0.431,0.797,High
572,2025-06-22,6,1,1.63,0.95,5.09,7,2,0.81,0.31,0.52,5,0.162,0,1,0.316,0.857,High
572,2025-06-23,0,0,1.17,0.35,6.17,7,0,0.0,0.08,1.08,5,0.801,0,0,0.928,0.424,Low
572,2025-06-24,1,0,2.6,1.03,5.24,6,0,1.48,0.13,0.99,3,0.521,0,1,0.381,0.85,High
572,2025-06-25,2,0,3.95,1.33,5.67,6,1,1.98,0.73,1.25,2,0.361,0,1,0.315,0.813,High
572,2025-06-26,3,0,3.64,1.03,5.52,6,0,1.47,0.78,1.39,3,0.846,0,1,0.38,0.797,High
